"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.6516e-06,5.669e-06,0.15794,0.052702,-0.016638,-62.734,-0.014189,0.050449,-62.591,-0.0033414,-0.0057774,-0.10313,0.0026628,26.361,-0.00028171,-0.0002694,0.00055111,8.1671e-05,0.16574,0.16577,88.743,0,0,0,1,0.00011993,8.48e-05,8.48e-05,0.0065
4.6661e-06,5.6825e-06,0.15789,0.052423,-0.016766,-63.43,-0.014309,0.050169,-63.259,-0.003343,-0.0057752,-0.10257,0.0026477,26.36,-0.00027871,-0.0002664,0.00054511,8.1848e-05,0.16656,0.16659,89.708,0,0,0,1,0.00012049,8.52e-05,8.52e-05,0.0065
4.6806e-06,5.6961e-06,0.15784,0.052143,-0.016894,-64.125,-0.014429,0.049888,-63.927,-0.0033445,-0.005773,-0.10201,0.0026327,26.36,-0.00027572,-0.00026339,0.00053911,8.2024e-05,0.16737,0.16741,90.673,0,0,0,1,0.00012106,8.56e-05,8.56e-05,0.0065
4.6953e-06,5.7094e-06,0.15779,0.051865,-0.017022,-64.816,-0.014548,0.049605,-64.6,-0.0033461,-0.0057708,-0.10145,0.0026177,26.36,-0.00027272,-0.0002604,0.00053311,8.2202e-05,0.16819,0.16823,91.637,0,0,0,1,0.00012162,8.6e-05,8.6e-05,0.0065
4.7108e-06,5.722e-06,0.15774,0.051593,-0.01715,-65.484,-0.014668,0.049318,-65.296,-0.0033477,-0.0057685,-0.10089,0.0026027,26.36,-0.00026969,-0.00025743,0.00052712,8.2382e-05,0.16902,0.16905,92.602,0,0,0,1,0.00012219,8.64e-05,8.64e-05,0.0065
4.7262e-06,5.7346e-06,0.15768,0.05132,-0.017278,-66.152,-0.014789,0.04903,-65.992,-0.0033492,-0.0057662,-0.10033,0.0025877,26.36,-0.00026666,-0.00025446,0.00052112,8.2562e-05,0.16984,0.16987,93.566,0,0,0,1,0.00012275,8.68e-05,8.68e-05,0.0065
4.7417e-06,5.7472e-06,0.15763,0.051047,-0.017405,-66.82,-0.014909,0.048742,-66.688,-0.0033508,-0.0057639,-0.099773,0.0025726,26.36,-0.00026363,-0.00025149,0.00051513,8.2741e-05,0.17066,0.17069,94.531,0,0,0,1,0.00012332,8.72e-05,8.72e-05,0.0065
4.7572e-06,5.7598e-06,0.15758,0.050775,-0.017533,-67.488,-0.015029,0.048454,-67.383,-0.0033524,-0.0057615,-0.099213,0.0025576,26.36,-0.00026061,-0.00024853,0.00050913,8.2921e-05,0.17148,0.17151,95.495,0,0,0,1,0.00012389,8.76e-05,8.76e-05,0.0065
4.7726e-06,5.7723e-06,0.15753,0.050502,-0.017661,-68.156,-0.015149,0.048167,-68.079,-0.003354,-0.0057592,-0.098653,0.0025426,26.36,-0.00025758,-0.00024556,0.00050314,8.3101e-05,0.1723,0.17233,96.46,0,0,0,1,0.00012445,8.8e-05,8.8e-05,0.0065
4.7881e-06,5.7849e-06,0.15748,0.05023,-0.017789,-68.824,-0.015269,0.047879,-68.775,-0.0033556,-0.0057569,-0.098093,0.0025276,26.36,-0.00025455,-0.00024259,0.00049715,8.3281e-05,0.17312,0.17315,97.424,0,0,0,1,0.00012502,8.84e-05,8.84e-05,0.0065
4.8036e-06,5.7975e-06,0.15743,0.049957,-0.017917,-69.493,-0.015389,0.047591,-69.47,-0.0033571,-0.0057546,-0.097533,0.0025125,26.36,-0.00025153,-0.00023962,0.00049115,8.3461e-05,0.17394,0.17396,98.389,0,0,0,1,0.00012558,8.88e-05,8.88e-05,0.0065
4.817e-06,5.8092e-06,0.15737,0.049677,-0.018045,-70.212,-0.01551,0.047303,-70.185,-0.0033583,-0.0057518,-0.096965,0.0024988,26.36,-0.00024876,-0.00023688,0.00048564,8.3621e-05,0.17476,0.17479,99.403,0,0,0,1,0.00012615,8.92e-05,8.92e-05,0.0065
4.829e-06,5.8202e-06,0.15731,0.049391,-0.018173,-70.968,-0.01563,0.047016,-70.913,-0.0033592,-0.0057486,-0.096392,0.0024859,26.36,-0.00024619,-0.00023429,0.00048048,8.3768e-05,0.17558,0.17561,100.45,0,0,0,1,0.00012671,8.96e-05,8.96e-05,0.0065
4.8411e-06,5.8313e-06,0.15725,0.049105,-0.018302,-71.724,-0.015751,0.046728,-71.641,-0.0033601,-0.0057454,-0.095818,0.0024731,26.36,-0.00024361,-0.00023171,0.00047532,8.3914e-05,0.1764,0.17643,101.5,0,0,0,1,0.00012728,9e-05,9e-05,0.0065
4.8531e-06,5.8423e-06,0.15719,0.048819,-0.01843,-72.48,-0.015872,0.04644,-72.369,-0.0033609,-0.0057422,-0.095245,0.0024602,26.36,-0.00024103,-0.00022912,0.00047016,8.4061e-05,0.17722,0.17725,102.55,0,0,0,1,0.00012784,9.04e-05,9.04e-05,0.0065
4.8652e-06,5.8533e-06,0.15713,0.048534,-0.018558,-73.236,-0.015992,0.046153,-73.097,-0.0033618,-0.0057391,-0.094672,0.0024474,26.36,-0.00023846,-0.00022654,0.000465,8.4207e-05,0.17804,0.17807,103.6,0,0,0,1,0.00012841,9.08e-05,9.08e-05,0.0065
4.8772e-06,5.8644e-06,0.15707,0.048248,-0.018686,-73.991,-0.016113,0.045865,-73.825,-0.0033627,-0.0057359,-0.094098,0.0024345,26.36,-0.00023588,-0.00022395,0.00045983,8.4354e-05,0.17886,0.17889,104.65,0,0,0,1,0.00012898,9.12e-05,9.12e-05,0.0065
4.8892e-06,5.8754e-06,0.15701,0.047962,-0.018814,-74.747,-0.016233,0.045577,-74.552,-0.0033636,-0.0057327,-0.093525,0.0024217,26.36,-0.0002333,-0.00022137,0.00045467,8.45e-05,0.17968,0.17971,105.7,0,0,0,1,0.00012954,9.16e-05,9.16e-05,0.0065
4.9013e-06,5.8865e-06,0.15695,0.047676,-0.018942,-75.503,-0.016354,0.045289,-75.28,-0.0033645,-0.0057295,-0.092951,0.0024088,26.36,-0.00023073,-0.00021878,0.00044951,8.4647e-05,0.1805,0.18053,106.75,0,0,0,1,0.00013011,9.2e-05,9.2e-05,0.0065
4.9143e-06,5.8965e-06,0.15689,0.047396,-0.01907,-76.231,-0.016475,0.044996,-76.036,-0.0033654,-0.0057262,-0.092378,0.0023959,26.36,-0.00022812,-0.00021623,0.00044435,8.4796e-05,0.18132,0.18135,107.8,0,0,0,1,0.00013067,9.24e-05,9.24e-05,0.0065
4.9274e-06,5.9065e-06,0.15683,0.047116,-0.019199,-76.959,-0.016596,0.044702,-76.792,-0.0033663,-0.0057229,-0.091805,0.0023831,26.36,-0.00022551,-0.00021368,0.00043919,8.4945e-05,0.18214,0.18217,108.85,0,0,0,1,0.00013124,9.28e-05,9.28e-05,0.0065
4.9404e-06,5.9166e-06,0.15677,0.046837,-0.019327,-77.687,-0.016717,0.044408,-77.548,-0.0033672,-0.0057196,-0.091232,0.0023702,26.36,-0.0002229,-0.00021113,0.00043403,8.5094e-05,0.18296,0.18299,109.9,0,0,0,1,0.0001318,9.32e-05,9.32e-05,0.0065
4.9535e-06,5.9266e-06,0.15671,0.046557,-0.019455,-78.414,-0.016838,0.044115,-78.304,-0.0033682,-0.0057162,-0.090658,0.0023574,26.36,-0.0002203,-0.00020858,0.00042888,8.5243e-05,0.18379,0.18381,110.95,0,0,0,1,0.00013237,9.36e-05,9.36e-05,0.0065
4.9665e-06,5.9366e-06,0.15665,0.046277,-0.019583,-79.142,-0.016959,0.043821,-79.059,-0.0033691,-0.0057129,-0.090085,0.0023445,26.36,-0.00021769,-0.00020603,0.00042372,8.5392e-05,0.18461,0.18463,112,0,0,0,1,0.00013294,9.4e-05,9.4e-05,0.0065
4.9796e-06,5.9466e-06,0.15659,0.045997,-0.019711,-79.87,-0.01708,0.043527,-79.815,-0.00337,-0.0057096,-0.089512,0.0023317,26.36,-0.00021508,-0.00020348,0.00041856,8.5541e-05,0.18543,0.18545,113.04,0,0,0,1,0.0001335,9.44e-05,9.44e-05,0.0065
4.9926e-06,5.9567e-06,0.15653,0.045717,-0.019839,-80.598,-0.017202,0.043234,-80.571,-0.003371,-0.0057063,-0.088939,0.0023188,26.36,-0.00021247,-0.00020093,0.0004134,8.569e-05,0.18625,0.18627,114.09,0,0,0,1,0.00013407,9.48e-05,9.48e-05,0.0065
5.0042e-06,5.9661e-06,0.15647,0.045433,-0.019966,-81.362,-0.017322,0.04294,-81.34,-0.0033716,-0.0057026,-0.088362,0.0023067,26.36,-0.00021002,-0.00019851,0.00040853,8.5826e-05,0.18707,0.18709,115.18,0,0,0,1,0.00013463,9.52e-05,9.52e-05,0.0065
5.0138e-06,5.9746e-06,0.1564,0.045143,-0.020094,-82.178,-0.017442,0.042648,-82.127,-0.0033719,-0.0056985,-0.087779,0.0022956,26.36,-0.00020779,-0.00019626,0.00040405,8.5944e-05,0.18789,0.18791,116.31,0,0,0,1,0.0001352,9.56e-05,9.56e-05,0.0065
5.0233e-06,5.9831e-06,0.15633,0.044853,-0.020221,-82.993,-0.017562,0.042355,-82.914,-0.0033722,-0.0056944,-0.087197,0.0022844,26.36,-0.00020556,-0.00019402,0.00039958,8.6062e-05,0.18871,0.18873,117.44,0,0,0,1,0.00013576,9.6e-05,9.6e-05,0.0065
5.0329e-06,5.9916e-06,0.15626,0.044564,-0.020348,-83.809,-0.017683,0.042063,-83.702,-0.0033724,-0.0056903,-0.086615,0.0022733,26.36,-0.00020333,-0.00019178,0.00039511,8.6179e-05,0.18953,0.18955,118.58,0,0,0,1,0.00013633,9.64e-05,9.64e-05,0.0065
5.0425e-06,6.0001e-06,0.15619,0.044274,-0.020475,-84.625,-0.017803,0.041771,-84.489,-0.0033727,-0.0056862,-0.086033,0.0022622,26.36,-0.00020109,-0.00018954,0.00039063,8.6297e-05,0.19035,0.19037,119.71,0,0,0,1,0.0001369,9.68e-05,9.68e-05,0.0065
5.052e-06,6.0086e-06,0.15612,0.043984,-0.020603,-85.441,-0.017923,0.041478,-85.276,-0.003373,-0.0056821,-0.085451,0.0022511,26.36,-0.00019886,-0.0001873,0.00038616,8.6415e-05,0.19116,0.19119,120.85,0,0,0,1,0.00013746,9.72e-05,9.72e-05,0.0065
5.0616e-06,6.0171e-06,0.15605,0.043694,-0.02073,-86.256,-0.018043,0.041186,-86.063,-0.0033732,-0.005678,-0.084869,0.00224,26.36,-0.00019663,-0.00018505,0.00038168,8.6533e-05,0.19198,0.19201,121.98,0,0,0,1,0.00013803,9.76e-05,9.76e-05,0.0065
5.0711e-06,6.0256e-06,0.15598,0.043404,-0.020857,-87.072,-0.018163,0.040893,-86.85,-0.0033735,-0.0056739,-0.084287,0.0022289,26.36,-0.0001944,-0.00018281,0.00037721,8.665e-05,0.1928,0.19283,123.11,0,0,0,1,0.00013859,9.8e-05,9.8e-05,0.0065
5.0816e-06,6.0332e-06,0.15591,0.043118,-0.020984,-87.863,-0.018284,0.040596,-87.662,-0.0033738,-0.0056697,-0.083705,0.0022178,26.36,-0.00019214,-0.0001806,0.00037274,8.677e-05,0.19362,0.19365,124.25,0,0,0,1,0.00013916,9.84e-05,9.84e-05,0.0065
5.0922e-06,6.0406e-06,0.15584,0.042833,-0.021111,-88.65,-0.018404,0.040299,-88.478,-0.0033742,-0.0056654,-0.083123,0.0022066,26.36,-0.00018988,-0.00017839,0.00036827,8.6889e-05,0.19444,0.19447,125.38,0,0,0,1,0.00013972,9.88e-05,9.88e-05,0.0065
5.1028e-06,6.0481e-06,0.15577,0.042548,-0.021237,-89.438,-0.018525,0.040002,-89.294,-0.0033745,-0.0056612,-0.08254,0.0021955,26.36,-0.00018761,-0.00017619,0.0003638,8.7009e-05,0.19526,0.19529,126.51,0,0,0,1,0.00014029,9.92e-05,9.92e-05,0.0065
5.1134e-06,6.0556e-06,0.1557,0.042263,-0.021364,-90.225,-0.018646,0.039704,-90.109,-0.0033749,-0.0056569,-0.081958,0.0021844,26.36,-0.00018535,-0.00017398,0.00035933,8.7129e-05,0.19609,0.19611,127.65,0,0,0,1,0.00014086,9.96e-05,9.96e-05,0.0065
5.1239e-06,6.063e-06,0.15563,0.041978,-0.021491,-91.012,-0.018767,0.039407,-90.925,-0.0033752,-0.0056526,-0.081376,0.0021733,26.36,-0.00018309,-0.00017178,0.00035486,8.7249e-05,0.19691,0.19693,128.78,0,0,0,1,0.00014142,0.0001,0.0001,0.0065
5.1345e-06,6.0705e-06,0.15556,0.041693,-0.021618,-91.799,-0.018888,0.03911,-91.741,-0.0033755,-0.0056484,-0.080794,0.0021622,26.36,-0.00018082,-0.00016957,0.00035039,8.7369e-05,0.19773,0.19775,129.92,0,0,0,1,0.00014199,0.0001004,0.0001004,0.0065
5.1451e-06,6.0779e-06,0.15549,0.041408,-0.021744,-92.586,-0.019009,0.038812,-92.557,-0.0033759,-0.0056441,-0.080212,0.0021511,26.36,-0.00017856,-0.00016736,0.00034592,8.7488e-05,0.19855,0.19856,131.05,0,0,0,1,0.00014255,0.0001008,0.0001008,0.0065
5.1547e-06,6.0849e-06,0.15542,0.041121,-0.021871,-93.399,-0.019129,0.038516,-93.381,-0.003376,-0.0056396,-0.079629,0.0021404,26.36,-0.00017639,-0.00016523,0.00034162,8.76e-05,0.19937,0.19938,132.21,0,0,0,1,0.00014312,0.0001012,0.0001012,0.0065
5.1618e-06,6.0909e-06,0.15534,0.040828,-0.021995,-94.274,-0.019249,0.038221,-94.226,-0.0033757,-0.0056347,-0.079042,0.0021307,26.36,-0.00017444,-0.00016328,0.00033772,8.7693e-05,0.20018,0.2002,133.42,0,0,0,1,0.00014368,0.0001016,0.0001016,0.0065
5.1688e-06,6.0969e-06,0.15526,0.040534,-0.02212,-95.148,-0.019369,0.037927,-95.072,-0.0033754,-0.0056297,-0.078455,0.002121,26.36,-0.00017249,-0.00016133,0.00033382,8.7785e-05,0.201,0.20102,134.64,0,0,0,1,0.00014425,0.000102,0.000102,0.0065
5.1759e-06,6.1028e-06,0.15518,0.040241,-0.022245,-96.023,-0.019488,0.037632,-95.917,-0.0033751,-0.0056248,-0.077869,0.0021113,26.36,-0.00017055,-0.00015937,0.00032992,8.7878e-05,0.20182,0.20184,135.86,0,0,0,1,0.00014482,0.0001024,0.0001024,0.0065
5.1829e-06,6.1088e-06,0.1551,0.039948,-0.02237,-96.897,-0.019608,0.037338,-96.762,-0.0033748,-0.0056198,-0.077282,0.0021016,26.36,-0.0001686,-0.00015742,0.00032602,8.797e-05,0.20263,0.20266,137.07,0,0,0,1,0.00014538,0.0001028,0.0001028,0.0065
5.19e-06,6.1148e-06,0.15502,0.039655,-0.022494,-97.772,-0.019728,0.037043,-97.608,-0.0033745,-0.0056149,-0.076695,0.0020919,26.36,-0.00016665,-0.00015547,0.00032212,8.8063e-05,0.20345,0.20348,138.29,0,0,0,1,0.00014595,0.0001032,0.0001032,0.0065
5.1971e-06,6.1207e-06,0.15494,0.039362,-0.022619,-98.646,-0.019847,0.036749,-98.453,-0.0033742,-0.0056099,-0.076109,0.0020822,26.36,-0.0001647,-0.00015352,0.00031822,8.8155e-05,0.20427,0.2043,139.5,0,0,0,1,0.00014651,0.0001036,0.0001036,0.0065
5.2041e-06,6.1267e-06,0.15487,0.039069,-0.022744,-99.521,-0.019967,0.036454,-99.298,-0.0033739,-0.005605,-0.075522,0.0020725,26.36,-0.00016276,-0.00015156,0.00031432,8.8248e-05,0.20509,0.20512,140.72,0,0,0,1,0.00014708,0.000104,0.000104,0.0065
5.2121e-06,6.1318e-06,0.15479,0.038779,-0.022868,-100.37,-0.020087,0.036156,-100.17,-0.0033737,-0.0055998,-0.074935,0.0020629,26.36,-0.00016078,-0.00014964,0.00031042,8.8342e-05,0.2059,0.20593,141.94,0,0,0,1,0.00014764,0.0001044,0.0001044,0.0065
5.2202e-06,6.1367e-06,0.15471,0.03849,-0.022992,-101.22,-0.020208,0.035858,-101.04,-0.0033735,-0.0055947,-0.074349,0.0020532,26.36,-0.0001588,-0.00014772,0.00030653,8.8436e-05,0.20672,0.20675,143.15,0,0,0,1,0.00014821,0.0001048,0.0001048,0.0065
5.2283e-06,6.1416e-06,0.15463,0.0382,-0.023116,-102.06,-0.020329,0.035559,-101.92,-0.0033733,-0.0055896,-0.073762,0.0020435,26.36,-0.00015682,-0.00014581,0.00030263,8.8531e-05,0.20754,0.20757,144.37,0,0,0,1,0.00014878,0.0001052,0.0001052,0.0065
5.2364e-06,6.1464e-06,0.15455,0.037911,-0.023241,-102.91,-0.020449,0.035261,-102.79,-0.0033731,-0.0055844,-0.073175,0.0020338,26.36,-0.00015485,-0.00014389,0.00029873,8.8625e-05,0.20836,0.20838,145.59,0,0,0,1,0.00014934,0.0001056,0.0001056,0.0065
5.2446e-06,6.1513e-06,0.15447,0.037622,-0.023365,-103.75,-0.02057,0.034962,-103.67,-0.0033729,-0.0055793,-0.072589,0.0020241,26.36,-0.00015287,-0.00014197,0.00029484,8.872e-05,0.20918,0.2092,146.8,0,0,0,1,0.00014991,0.000106,0.000106,0.0065
5.2527e-06,6.1562e-06,0.15439,0.037333,-0.023489,-104.6,-0.02069,0.034664,-104.54,-0.0033727,-0.0055742,-0.072002,0.0020144,26.36,-0.00015089,-0.00014005,0.00029094,8.8814e-05,0.21,0.21002,148.02,0,0,0,1,0.00015047,0.0001064,0.0001064,0.0065
5.2608e-06,6.1611e-06,0.15431,0.037043,-0.023613,-105.44,-0.020811,0.034365,-105.42,-0.0033725,-0.005569,-0.071416,0.0020047,26.36,-0.00014891,-0.00013814,0.00028704,8.8909e-05,0.21082,0.21083,149.24,0,0,0,1,0.00015104,0.0001068,0.0001068,0.0065
5.268e-06,6.1656e-06,0.15423,0.036754,-0.023737,-106.31,-0.02093,0.034068,-106.3,-0.0033722,-0.0055637,-0.070829,0.0019953,26.36,-0.000147,-0.00013628,0.00028328,8.8995e-05,0.21164,0.21165,150.47,0,0,0,1,0.0001516,0.0001072,0.0001072,0.0065
5.2726e-06,6.1691e-06,0.15414,0.036462,-0.023859,-107.24,-0.021046,0.033772,-107.2,-0.0033713,-0.005558,-0.07024,0.0019868,26.36,-0.0001453,-0.00013456,0.00027986,8.9061e-05,0.21245,0.21246,151.77,0,0,0,1,0.00015217,0.0001076,0.0001076,0.0065
5.2772e-06,6.1726e-06,0.15405,0.03617,-0.023981,-108.18,-0.021162,0.033477,-108.1,-0.0033705,-0.0055523,-0.069652,0.0019783,26.36,-0.0001436,-0.00013284,0.00027644,8.9127e-05,0.21327,0.21328,153.07,0,0,0,1,0.00015274,0.000108,0.000108,0.0065
5.2817e-06,6.176e-06,0.15396,0.035879,-0.024103,-109.11,-0.021277,0.033181,-109.01,-0.0033697,-0.0055465,-0.069064,0.0019698,26.36,-0.0001419,-0.00013113,0.00027302,8.9193e-05,0.21408,0.2141,154.37,0,0,0,1,0.0001533,0.0001084,0.0001084,0.0065
5.2863e-06,6.1795e-06,0.15387,0.035587,-0.024226,-110.04,-0.021393,0.032886,-109.91,-0.0033688,-0.0055408,-0.068476,0.0019612,26.36,-0.00014019,-0.00012941,0.0002696,8.926e-05,0.2149,0.21491,155.66,0,0,0,1,0.00015387,0.0001088,0.0001088,0.0065
5.2909e-06,6.183e-06,0.15378,0.035295,-0.024348,-110.97,-0.021509,0.03259,-110.81,-0.003368,-0.0055351,-0.067888,0.0019527,26.36,-0.00013849,-0.00012769,0.00026618,8.9326e-05,0.21571,0.21573,156.96,0,0,0,1,0.00015443,0.0001092,0.0001092,0.0065
5.2955e-06,6.1865e-06,0.15369,0.035004,-0.02447,-111.9,-0.021625,0.032294,-111.71,-0.0033672,-0.0055294,-0.0673,0.0019442,26.36,-0.00013679,-0.00012598,0.00026277,8.9392e-05,0.21653,0.21654,158.26,0,0,0,1,0.000155,0.0001096,0.0001096,0.0065
5.3001e-06,6.1899e-06,0.1536,0.034712,-0.024592,-112.84,-0.02174,0.031999,-112.62,-0.0033664,-0.0055236,-0.066712,0.0019357,26.36,-0.00013509,-0.00012426,0.00025935,8.9458e-05,0.21734,0.21736,159.56,0,0,0,1,0.00015556,0.00011,0.00011,0.0065
5.3057e-06,6.1924e-06,0.15351,0.034426,-0.024716,-113.74,-0.021854,0.031698,-113.55,-0.0033656,-0.0055177,-0.066124,0.0019271,26.36,-0.00013336,-0.00012257,0.00025593,8.9525e-05,0.21816,0.21817,160.85,0,0,0,1,0.00015613,0.0001104,0.0001104,0.0065
5.3113e-06,6.1948e-06,0.15342,0.034141,-0.024841,-114.64,-0.021968,0.031396,-114.48,-0.003365,-0.0055118,-0.065536,0.0019186,26.36,-0.00013164,-0.00012088,0.00025252,8.9593e-05,0.21898,0.21899,162.15,0,0,0,1,0.00015669,0.0001108,0.0001108,0.0065
5.317e-06,6.1972e-06,0.15333,0.033855,-0.024965,-115.54,-0.022082,0.031095,-115.41,-0.0033643,-0.0055058,-0.064948,0.0019101,26.36,-0.00012992,-0.00011919,0.0002491,8.966e-05,0.2198,0.2198,163.45,0,0,0,1,0.00015726,0.0001112,0.0001112,0.0065
5.3227e-06,6.1995e-06,0.15324,0.03357,-0.025089,-116.44,-0.022196,0.030793,-116.34,-0.0033636,-0.0054999,-0.06436,0.0019016,26.36,-0.00012819,-0.00011749,0.00024569,8.9728e-05,0.22061,0.22061,164.74,0,0,0,1,0.00015783,0.0001116,0.0001116,0.0065
5.3283e-06,6.2019e-06,0.15315,0.033284,-0.025213,-117.35,-0.02231,0.030492,-117.27,-0.0033629,-0.005494,-0.063772,0.001893,26.36,-0.00012647,-0.0001158,0.00024227,8.9795e-05,0.22143,0.22143,166.04,0,0,0,1,0.00015839,0.000112,0.000112,0.0065
5.334e-06,6.2043e-06,0.15306,0.032999,-0.025337,-118.25,-0.022423,0.03019,-118.21,-0.0033622,-0.0054881,-0.063184,0.0018845,26.36,-0.00012475,-0.00011411,0.00023886,8.9863e-05,0.22225,0.22224,167.34,0,0,0,1,0.00015896,0.0001124,0.0001124,0.0065
5.3397e-06,6.2067e-06,0.15297,0.032713,-0.025461,-119.15,-0.022537,0.029889,-119.14,-0.0033615,-0.0054821,-0.062596,0.001876,26.36,-0.00012302,-0.00011242,0.00023544,8.993e-05,0.22306,0.22305,168.63,0,0,0,1,0.00015952,0.0001128,0.0001128,0.0065
5.3437e-06,6.2084e-06,0.15288,0.032422,-0.025583,-120.1,-0.022651,0.029589,-120.09,-0.0033605,-0.0054759,-0.062004,0.0018679,26.36,-0.0001214,-0.0001108,0.0002322,8.9983e-05,0.22389,0.22388,169.98,0,0,0,1,0.00016009,0.0001132,0.0001132,0.0065
5.3459e-06,6.2095e-06,0.15277,0.032126,-0.025701,-121.11,-0.022765,0.029291,-121.07,-0.0033593,-0.0054694,-0.061406,0.0018602,26.36,-0.00011986,-0.00010927,0.00022913,9.0022e-05,0.22471,0.22471,171.39,0,0,0,1,0.00016065,0.0001136,0.0001136,0.0065
5.3482e-06,6.2105e-06,0.15267,0.03183,-0.025819,-122.12,-0.022879,0.028993,-122.05,-0.003358,-0.0054629,-0.060809,0.0018524,26.36,-0.00011833,-0.00010773,0.00022607,9.006e-05,0.22554,0.22554,172.79,0,0,0,1,0.00016122,0.000114,0.000114,0.0065
5.3505e-06,6.2116e-06,0.15257,0.031534,-0.025937,-123.13,-0.022993,0.028696,-123.03,-0.0033567,-0.0054564,-0.060211,0.0018447,26.36,-0.0001168,-0.00010619,0.000223,9.0098e-05,0.22637,0.22637,174.2,0,0,0,1,0.00016179,0.0001144,0.0001144,0.0065
5.3528e-06,6.2126e-06,0.15247,0.031237,-0.026055,-124.14,-0.023107,0.028398,-124,-0.0033555,-0.0054499,-0.059614,0.001837,26.36,-0.00011527,-0.00010466,0.00021993,9.0136e-05,0.2272,0.2272,175.61,0,0,0,1,0.00016235,0.0001148,0.0001148,0.0065
5.355e-06,6.2137e-06,0.15236,0.030941,-0.026173,-125.15,-0.023221,0.0281,-124.98,-0.0033542,-0.0054434,-0.059016,0.0018293,26.36,-0.00011374,-0.00010312,0.00021686,9.0174e-05,0.22802,0.22803,177.01,0,0,0,1,0.00016292,0.0001152,0.0001152,0.0065
5.3573e-06,6.2147e-06,0.15226,0.030645,-0.026291,-126.16,-0.023335,0.027802,-125.96,-0.003353,-0.0054369,-0.058419,0.0018216,26.36,-0.00011221,-0.00010159,0.0002138,9.0212e-05,0.22885,0.22886,178.42,0,0,0,1,0.00016348,0.0001156,0.0001156,0.0065
5.3601e-06,6.2153e-06,0.15216,0.030349,-0.026408,-127.16,-0.02345,0.027503,-126.95,-0.0033518,-0.0054303,-0.057821,0.0018139,26.36,-0.00011067,-0.00010006,0.00021073,9.0251e-05,0.22968,0.22969,179.82,0,0,0,1,0.00016405,0.000116,0.000116,0.0065
5.3635e-06,6.2152e-06,0.15206,0.030055,-0.026525,-128.14,-0.023565,0.027203,-127.96,-0.0033507,-0.0054236,-0.057224,0.0018062,26.36,-0.0001091,-9.8563e-05,0.00020766,9.0291e-05,0.23051,0.23052,181.23,0,0,0,1,0.00016461,0.0001164,0.0001164,0.0065
5.367e-06,6.215e-06,0.15195,0.029761,-0.026642,-129.12,-0.02368,0.026904,-128.96,-0.0033497,-0.0054168,-0.056626,0.0017985,26.36,-0.00010754,-9.7062e-05,0.0002046,9.033e-05,0.23134,0.23135,182.63,0,0,0,1,0.00016518,0.0001168,0.0001168,0.0065
5.3705e-06,6.2149e-06,0.15185,0.029467,-0.026759,-130.1,-0.023795,0.026604,-129.97,-0.0033486,-0.00541,-0.056029,0.0017907,26.36,-0.00010597,-9.5562e-05,0.00020153,9.037e-05,0.23216,0.23218,184.04,0,0,0,1,0.00016575,0.0001172,0.0001172,0.0065
5.3739e-06,6.2147e-06,0.15175,0.029172,-0.026876,-131.08,-0.023911,0.026304,-130.98,-0.0033476,-0.0054033,-0.055431,0.001783,26.36,-0.00010441,-9.4061e-05,0.00019847,9.0409e-05,0.23299,0.23301,185.44,0,0,0,1,0.00016631,0.0001176,0.0001176,0.0065
5.3774e-06,6.2146e-06,0.15165,0.028878,-0.026993,-132.06,-0.024026,0.026004,-131.99,-0.0033465,-0.0053965,-0.054834,0.0017753,26.36,-0.00010284,-9.2561e-05,0.0001954,9.0449e-05,0.23382,0.23385,186.85,0,0,0,1,0.00016688,0.000118,0.000118,0.0065
5.3808e-06,6.2144e-06,0.15154,0.028584,-0.02711,-133.04,-0.024141,0.025704,-132.99,-0.0033455,-0.0053898,-0.054236,0.0017676,26.36,-0.00010128,-9.1061e-05,0.00019234,9.0488e-05,0.23465,0.23468,188.26,0,0,0,1,0.00016744,0.0001184,0.0001184,0.0065
5.3836e-06,6.2141e-06,0.15144,0.028291,-0.027226,-134.03,-0.024255,0.025407,-134,-0.0033443,-0.005383,-0.053642,0.0017601,26.36,-9.9761e-05,-8.9594e-05,0.00018936,9.0524e-05,0.23547,0.2355,189.67,0,0,0,1,0.00016801,0.0001188,0.0001188,0.0065
5.3835e-06,6.2128e-06,0.15133,0.028003,-0.027337,-135.07,-0.024363,0.025117,-135.01,-0.0033426,-0.005376,-0.053063,0.0017533,26.36,-9.8437e-05,-8.8264e-05,0.0001867,9.0542e-05,0.23628,0.23631,191.12,0,0,0,1,0.00016857,0.0001192,0.0001192,0.0065
5.3834e-06,6.2116e-06,0.15122,0.027716,-0.027448,-136.11,-0.024471,0.024828,-136.03,-0.0033408,-0.0053691,-0.052484,0.0017466,26.36,-9.7113e-05,-8.6934e-05,0.00018405,9.056e-05,0.23709,0.23712,192.58,0,0,0,1,0.00016914,0.0001196,0.0001196,0.0065
